Gender,College,In or Out of State,Citizenship,Marital Status,Type of High School,Applied Financial Aid,Received Financial Aid,Other Scholarships,Tuition Rate,Expected 4 Year Revenue,Open Houses,Visits,High School GPA,AP Tests Passed,Acceptance Type,Recruited Athlete,High School Class Size,HS Class Rank,Student Health,Total Class Hours,Overall GPA,Change in GPA,Housing,Club Memberships,Infirmary Visits,City,State,Retention
Female,Liberal Arts & Sciences,Out of State,Yes,Single,Private,Yes,Yes,No,1975,237000,0,0,3.867946927,1,Early,No,300-400,1st Quartile,Good,29,2.964827586,Negative,Commuter,0,0,"Minneapolis, MN",Minnesota,Retained
Male,Business,Out of State,Yes,Single,Private,Yes,Yes,No,1975,237000,0,0,3.343748521,0,Early,No,500+,1st Quartile,Good,29,3.191034483,Positive,Commuter,2,0,"Minneapolis, MN",Minnesota,Retained
Female,Health Sciences,Out of State,Yes,Single,Public,Yes,Yes,No,1975,237000,0,0,2.977407205,0,Early,No,400-500,2nd Quartile,Good,27,3.225555556,Negative,On Campus,0,0,"Minneapolis, MN",Minnesota,Retained
Female,Engineering,Out of State,Yes,Single,Public,Yes,Yes,No,1975,237000,0,0,3.139045011,0,Early,No,400-500,2nd Quartile,Good,28,3.175,Positive,Fraternity/Sorority House,0,0,"Minneapolis, MN",Minnesota,Retained
Female,Communications,Out of State,Yes,Single,Private,No,No,Yes,1975,237000,0,0,3.439622367,0,Early,No,200-300,1st Quartile,Good,29,2.854137931,Positive,On Campus,0,0,"Minneapolis, MN",Minnesota,Retained
Female,Communications,Out of State,No,Single,Private,Yes,Yes,Yes,1975,237000,0,0,3.414824374,0,Early,No,200-300,1st Quartile,Good,29,3.159655172,Positive,On Campus,2,0,"Minneapolis, MN",Minnesota,Retained
Female,Fine & Performing Arts,Out of State,Yes,Single,Public,Yes,Yes,No,1975,237000,0,0,3.229546799,0,Early,No,300-400,1st Quartile,Good,29,2.851724138,Positive,On Campus,0,0,"Minneapolis, MN",Minnesota,Retained
Male,Communications,Out of State,Yes,Single,Public,No,No,No,1975,237000,0,0,3.694550723,0,Early,No,100-200,1st Quartile,Poor,30,3.292,Positive,Commuter,0,0,"Minneapolis, MN",Minnesota,Retained
Female,Liberal Arts & Sciences,Out of State,Yes,Single,Private,Yes,Yes,No,1975,237000,0,0,3.706269076,0,Early,No,500+,1st Quartile,Good,29,2.777241379,Positive,On Campus,0,0,"Minneapolis, MN",Minnesota,Retained
Male,Liberal Arts & Sciences,Out of State,Yes,Single,Private,Yes,Yes,Yes,1975,237000,0,0,3.256779743,0,Early,No,300-400,1st Quartile,Good,26,3.161538462,Positive,On Campus,0,0,"Minneapolis, MN",Minnesota,Retained
Female,Liberal Arts & Sciences,Out of State,Yes,Single,Private,Yes,Yes,No,1975,237000,0,0,3.32099815,0,Early,No,100-200,1st Quartile,Good,27,3.088888889,Positive,On Campus,0,0,"Minneapolis, MN",Minnesota,Retained
Female,Engineering,Out of State,Yes,Single,Private,No,No,Yes,1975,237000,0,1,3.489465591,0,Early,No,500+,1st Quartile,Good,31,2.941290323,Positive,On Campus,2,0,"Minneapolis, MN",Minnesota,Retained
Male,Education,Out of State,No,Single,Public,Yes,Yes,No,1975,237000,0,0,3.342419436,0,Early,No,400-500,1st Quartile,Good,30,3.353333333,Positive,On Campus,0,0,"Minneapolis, MN",Minnesota,Retained
Male,Education,Out of State,Yes,Single,Public,Yes,Yes,Yes,1975,237000,0,0,3.293857063,0,Early,No,500+,1st Quartile,Good,32,2.805,Negative,On Campus,1,0,"Minneapolis, MN",Minnesota,Retained
Male,Health Sciences,Out of State,Yes,Single,Public,No,No,Yes,1975,237000,0,0,3.750627918,0,Early,No,< 100,1st Quartile,Good,30,3.07,Positive,On Campus,2,0,"Minneapolis, MN",Minnesota,Retained
Female,Business,Out of State,Yes,Single,Public,Yes,No,No,1975,237000,0,0,3.341044376,0,Early,No,500+,1st Quartile,Good,31,3.099032258,Positive,Commuter,2,0,"Minneapolis, MN",Minnesota,Retained
Female,Business,Out of State,Yes,Single,Public,No,No,No,1975,237000,0,0,4.15,2,Early,No,500+,1st Quartile,Good,29,3.061034483,Positive,On Campus,2,0,"Minneapolis, MN",Minnesota,Retained
Female,Business,Out of State,Yes,Single,Private,Yes,Yes,Yes,1975,237000,0,0,3.140559668,0,Standard,No,500+,2nd Quartile,Good,27,3.142222222,Negative,On Campus,2,1,"Minneapolis, MN",Minnesota,Retained
Female,Communications,Out of State,Yes,Single,Public,No,No,Yes,1975,237000,0,0,3.594166567,0,Standard,No,500+,1st Quartile,Good,33,3.000909091,Positive,Commuter,0,1,"Minneapolis, MN",Minnesota,Retained
Male,Health Sciences,Out of State,Yes,Married,Private,Yes,No,Yes,1975,237000,0,0,3.431420216,0,Standard,No,500+,1st Quartile,Good,28,3.215,Positive,Off Campus,2,1,"Minneapolis, MN",Minnesota,Retained
Female,Health Sciences,Out of State,Yes,Single,Public,Yes,Yes,No,1975,237000,0,0,2.903837551,0,Standard,No,400-500,2nd Quartile,Good,30,2.85,Negative,Commuter,0,2,"Minneapolis, MN",Minnesota,Not retained
Female,Engineering,Out of State,Yes,Single,Public,Yes,Yes,Yes,1975,237000,0,0,3.756493123,0,Standard,No,500+,1st Quartile,Good,29,3.149310345,Positive,Commuter,2,2,"Minneapolis, MN",Minnesota,Retained
Female,Liberal Arts & Sciences,Out of State,Yes,Single,Private,Yes,Yes,No,1975,237000,0,0,3.36353893,0,Standard,No,100-200,1st Quartile,Good,32,3.13,Negative,On Campus,2,2,"Minneapolis, MN",Minnesota,Retained
Male,Health Sciences,Out of State,Yes,Single,Private,Yes,Yes,No,1975,237000,0,0,2.896138414,0,Standard,No,400-500,3rd Quartile,Good,31,3.011290323,Positive,On Campus,2,2,"Minneapolis, MN",Minnesota,Retained
Female,Fine & Performing Arts,Out of State,Yes,Single,Private,Yes,Yes,No,1975,237000,0,0,3.111762898,0,Standard,No,100-200,2nd Quartile,Good,27,2.977777778,Negative,On Campus,0,2,"Minneapolis, MN",Minnesota,Retained
Male,Business,Out of State,Yes,Single,Public,Yes,Yes,No,1975,237000,0,0,3.362112566,0,Standard,No,400-500,1st Quartile,Good,29,2.982068966,Positive,Commuter,0,2,"Minneapolis, MN",Minnesota,Retained
Male,Education,Out of State,Yes,Single,Private,Yes,Yes,No,1975,237000,0,0,3.265285616,0,Early,No,400-500,1st Quartile,Good,29,3.136551724,Negative,On Campus,0,2,"Minneapolis, MN",Minnesota,Retained
Female,Business,Out of State,Yes,Single,Public,Yes,Yes,No,1975,237000,0,0,3.693239547,0,Early,No,300-400,1st Quartile,Good,31,3.153225806,Negative,On Campus,0,2,"Minneapolis, MN",Minnesota,Retained
Male,Liberal Arts & Sciences,Out of State,Yes,Single,Private,No,No,No,1975,237000,0,0,3.284444311,0,Standard,No,100-200,1st Quartile,Good,30,2.854,Positive,Commuter,0,3,"Minneapolis, MN",Minnesota,Not retained
Female,Communications,Out of State,Yes,Married,Private,Yes,Yes,No,1975,237000,0,0,3.218135527,0,Standard,No,< 100,1st Quartile,Good,28,2.737142857,Positive,Commuter,2,3,"Minneapolis, MN",Minnesota,Not retained
Male,Education,Out of State,Yes,Single,Public,Yes,Yes,No,1975,237000,0,0,3.257854368,0,Standard,No,< 100,1st Quartile,Good,31,3.557096774,Negative,Off Campus,0,3,"Minneapolis, MN",Minnesota,Not retained
Male,Engineering,Out of State,Yes,Married,Public,Yes,Yes,No,1975,237000,0,0,2.994660579,0,Standard,No,500+,2nd Quartile,Good,30,2.959333333,Positive,Off Campus,0,3,"Minneapolis, MN",Minnesota,Not retained
Female,Business,Out of State,Yes,Single,Public,Yes,Yes,No,1975,237000,0,0,3.181451851,0,Standard,No,300-400,2nd Quartile,Good,27,3.17,Positive,Off Campus,0,3,"Minneapolis, MN",Minnesota,Not retained
Female,Communications,Out of State,Yes,Single,Private,No,No,No,1975,237000,0,0,3.266681957,0,Standard,No,400-500,1st Quartile,Poor,27,3.304074074,Negative,On Campus,0,3,"Minneapolis, MN",Minnesota,Retained
Male,Health Sciences,Out of State,Yes,Single,Public,Yes,Yes,No,1975,237000,0,0,3.24270171,0,Standard,No,500+,1st Quartile,Good,30,2.888,Positive,On Campus,2,3,"Minneapolis, MN",Minnesota,Retained
Male,Fine & Performing Arts,Out of State,Yes,Single,Private,No,No,No,1975,237000,0,0,3.221720134,0,Standard,No,400-500,1st Quartile,Good,29,2.907931034,Positive,Fraternity/Sorority House,2,3,"Minneapolis, MN",Minnesota,Retained
Female,Business,Out of State,Yes,Single,Public,No,No,No,1975,237000,0,0,3.204236215,0,Standard,No,500+,1st Quartile,Good,28,2.918571429,Positive,Commuter,0,3,"Minneapolis, MN",Minnesota,Retained
Female,Health Sciences,Out of State,Yes,Single,Private,Yes,Yes,No,1975,237000,0,0,3.795739771,1,Standard,No,400-500,1st Quartile,Good,27,2.888888889,Negative,Commuter,0,3,"Minneapolis, MN",Minnesota,Retained
Male,Business,Out of State,Yes,Divorced,Private,Yes,Yes,No,1975,237000,0,0,3.274748051,0,Standard,No,100-200,1st Quartile,Good,27,3.164444444,Positive,Commuter,2,3,"Minneapolis, MN",Minnesota,Retained
Male,Health Sciences,Out of State,Yes,Single,Private,No,No,No,1975,237000,0,0,3.305799754,0,Standard,No,200-300,1st Quartile,Good,30,3.292,Negative,On Campus,0,3,"Minneapolis, MN",Minnesota,Retained
Female,Education,Out of State,Yes,Divorced,Public,Yes,Yes,No,1975,237000,0,0,3.849354209,0,Standard,No,400-500,1st Quartile,Good,28,3.29,Positive,Off Campus,2,3,"Minneapolis, MN",Minnesota,Retained
Male,Health Sciences,Out of State,Yes,Single,Private,Yes,Yes,No,1975,237000,0,0,3.642887572,0,Standard,No,400-500,1st Quartile,Good,30,3.355,Positive,Commuter,2,3,"Minneapolis, MN",Minnesota,Retained
Male,Fine & Performing Arts,Out of State,Yes,Single,Private,Yes,Yes,No,1975,237000,0,0,3.634221325,2,Standard,No,400-500,1st Quartile,Good,29,3.1,Positive,On Campus,2,3,"Minneapolis, MN",Minnesota,Retained
Female,Communications,Out of State,Yes,Single,Private,Yes,Yes,No,1975,237000,0,0,3.036246502,0,Standard,No,400-500,2nd Quartile,Good,27,3.144444444,Positive,Commuter,0,3,"Minneapolis, MN",Minnesota,Retained
Female,Business,Out of State,Yes,Single,Public,Yes,Yes,No,1975,237000,0,0,3.271014275,0,Standard,No,300-400,1st Quartile,Good,32,3.085625,Positive,On Campus,2,3,"Minneapolis, MN",Minnesota,Retained
Female,Fine & Performing Arts,Out of State,No,Single,Public,Yes,Yes,No,1975,237000,0,0,3.826170095,0,Early,No,< 100,1st Quartile,Good,27,3.406666667,Positive,Commuter,2,3,"Minneapolis, MN",Minnesota,Retained
Female,Education,Out of State,No,Single,Public,Yes,Yes,Yes,1975,237000,0,0,3.297227428,0,Early,No,200-300,1st Quartile,Good,28,2.945714286,Positive,On Campus,2,3,"Minneapolis, MN",Minnesota,Retained
Male,Health Sciences,Out of State,Yes,Single,Private,Yes,Yes,No,1975,237000,0,0,3.384983061,0,Standard,No,500+,1st Quartile,Poor,30,2.885,Positive,Commuter,0,4,"Minneapolis, MN",Minnesota,Not retained
Male,Education,Out of State,Yes,Married,Public,Yes,Yes,No,1975,237000,0,0,3.809956507,0,Early,No,400-500,1st Quartile,Good,29,3.09,Positive,Fraternity/Sorority House,0,4,"Minneapolis, MN",Minnesota,Not retained
Female,Education,Out of State,Yes,Single,Public,Yes,Yes,No,1975,237000,0,0,3.53146291,0,Standard,No,400-500,1st Quartile,Good,29,2.926551724,Positive,On Campus,2,4,"Minneapolis, MN",Minnesota,Retained
Male,Business,Out of State,Yes,Single,Public,Yes,Yes,No,1975,237000,0,0,3.867965037,1,Standard,No,< 100,1st Quartile,Good,29,2.981034483,Positive,On Campus,2,4,"Minneapolis, MN",Minnesota,Retained
Female,Business,Out of State,Yes,Single,Public,Yes,Yes,Yes,1975,237000,0,0,3.346674111,0,Standard,No,100-200,1st Quartile,Poor,27,3.104444444,Negative,On Campus,2,4,"Minneapolis, MN",Minnesota,Retained
Female,Business,Out of State,Yes,Single,Private,No,No,No,1975,237000,0,0,3.434386694,0,Standard,No,500+,1st Quartile,Good,27,2.788888889,Positive,On Campus,0,4,"Minneapolis, MN",Minnesota,Retained
Male,Business,Out of State,Yes,Single,Private,Yes,Yes,No,1975,237000,0,0,3.416479037,0,Early,No,500+,1st Quartile,Poor,30,2.944666667,Negative,On Campus,2,4,"Minneapolis, MN",Minnesota,Retained
Female,Health Sciences,Out of State,Yes,Single,Private,No,No,No,1975,237000,0,0,3.271963873,0,Standard,No,300-400,1st Quartile,Poor,26,2.994615385,Positive,On Campus,0,5,"Minneapolis, MN",Minnesota,Not retained
Male,Health Sciences,Out of State,Yes,Single,Public,Yes,Yes,No,1975,237000,0,0,2.983022757,0,Standard,No,500+,2nd Quartile,Good,31,3.198387097,Negative,On Campus,0,5,"Minneapolis, MN",Minnesota,Retained
Female,Fine & Performing Arts,Out of State,Yes,Single,Public,Yes,Yes,No,1975,237000,0,0,3.223322907,0,Early,No,300-400,1st Quartile,Good,28,3.06,Negative,Commuter,0,6,"Minneapolis, MN",Minnesota,Retained
Male,Health Sciences,Out of State,Yes,Single,Private,Yes,Yes,No,1975,237000,0,0,3.819068382,0,Standard,No,400-500,1st Quartile,Good,25,2.8704,Negative,Commuter,0,0,"Jackson/Vicksburg, MS",Mississippi,Not retained
Male,Health Sciences,Out of State,No,Married,Public,Yes,Yes,No,1975,237000,0,0,2.994043355,0,Standard,No,400-500,2nd Quartile,Good,30,2.716666667,Positive,Commuter,2,0,"Jackson/Vicksburg, MS",Mississippi,Not retained
Male,Business,Out of State,Yes,Single,Private,Yes,Yes,No,1975,237000,0,0,3.234007303,0,Standard,No,500+,1st Quartile,Good,28,2.868928571,Negative,Commuter,1,0,"Jackson/Vicksburg, MS",Mississippi,Not retained
Female,Liberal Arts & Sciences,Out of State,Yes,Married,Public,Yes,Yes,No,1975,237000,0,0,3.374195352,0,Early,No,500+,1st Quartile,Poor,28,2.85,Negative,Commuter,0,0,"Jackson/Vicksburg, MS",Mississippi,Not retained
Male,Business,Out of State,Yes,Single,Public,Yes,Yes,No,1975,237000,0,0,3.509397157,0,Standard,No,400-500,1st Quartile,Poor,27,3.582222222,Positive,Commuter,3,0,"Jackson/Vicksburg, MS",Mississippi,Retained
Male,Business,Out of State,No,Single,Private,Yes,No,Yes,1975,237000,0,0,3.793914034,1,Standard,No,400-500,1st Quartile,Good,27,3.113333333,Positive,On Campus,2,0,"Jackson/Vicksburg, MS",Mississippi,Retained
Male,Health Sciences,Out of State,No,Single,Private,Yes,Yes,No,1975,237000,0,0,3.419718659,0,Standard,No,500+,1st Quartile,Good,31,3.200645161,Negative,On Campus,2,0,"Jackson/Vicksburg, MS",Mississippi,Retained
Male,Business,Out of State,Yes,Single,Public,Yes,Yes,No,1975,237000,0,0,3.189152689,0,Standard,No,100-200,2nd Quartile,Good,29,3.060689655,Positive,Commuter,0,0,"Jackson/Vicksburg, MS",Mississippi,Retained
Male,Liberal Arts & Sciences,Out of State,Yes,Single,Private,Yes,Yes,No,1975,237000,0,0,3.641212334,0,Standard,No,400-500,1st Quartile,Poor,32,3.1771875,Positive,Fraternity/Sorority House,0,0,"Jackson/Vicksburg, MS",Mississippi,Retained
Male,Engineering,Out of State,Yes,Single,Private,Yes,Yes,No,1975,237000,0,0,3.210846866,0,Early,No,200-300,1st Quartile,Good,30,2.76,Negative,Off Campus,2,0,"Jackson/Vicksburg, MS",Mississippi,Retained
Male,Business,Out of State,Yes,Single,Private,Yes,Yes,No,1975,237000,0,0,3.33,0,Early,No,300-400,1st Quartile,Good,30,2.915,Positive,On Campus,2,0,"Jackson/Vicksburg, MS",Mississippi,Retained
Female,Fine & Performing Arts,Out of State,No,Single,Public,No,No,No,1975,237000,0,0,3.088257721,0,Early,No,500+,2nd Quartile,Good,30,3.26,Negative,On Campus,2,0,"Jackson/Vicksburg, MS",Mississippi,Retained
Female,Communications,Out of State,Yes,Single,Private,Yes,Yes,Yes,1975,237000,0,0,3.255191245,0,Early,No,400-500,1st Quartile,Good,33,3.171212121,Positive,On Campus,0,0,"Gulfport/Biloxi, MS",Mississippi,Retained
Female,Health Sciences,Out of State,Yes,Single,Public,Yes,Yes,No,1975,237000,0,0,3.224496757,0,Early,No,400-500,1st Quartile,Good,31,3.35483871,Positive,On Campus,2,0,"Gulfport/Biloxi, MS",Mississippi,Retained
Male,Business,Out of State,Yes,Single,Private,Yes,Yes,No,1975,237000,0,0,3.429080165,0,Early,No,500+,1st Quartile,Good,28,2.958571429,Positive,On Campus,2,0,"Gulfport/Biloxi, MS",Mississippi,Retained
Male,Education,Out of State,Yes,Single,Public,Yes,Yes,No,1975,237000,0,0,3.243393694,0,Early,No,100-200,1st Quartile,Good,31,3.072258065,Positive,Commuter,0,0,"Jackson/Vicksburg, MS",Mississippi,Retained
Female,Health Sciences,Out of State,Yes,Single,Public,No,No,Yes,1975,237000,0,0,3.498829276,0,Early,No,200-300,1st Quartile,Good,28,3.485,Positive,On Campus,2,0,"Jackson/Vicksburg, MS",Mississippi,Retained
Male,Health Sciences,Out of State,No,Single,Public,Yes,Yes,No,1975,237000,0,0,3.605062084,1,Standard,No,< 100,1st Quartile,Good,32,3.2365625,Positive,Off Campus,0,1,"Gulfport/Biloxi, MS",Mississippi,Not retained
Female,Engineering,Out of State,Yes,Single,Public,Yes,Yes,No,1975,237000,0,0,3.024865939,0,Early,No,400-500,2nd Quartile,Good,28,2.795,Negative,Commuter,0,2,"Gulfport/Biloxi, MS",Mississippi,Not retained
Female,Communications,Out of State,Yes,Single,Public,Yes,Yes,No,1975,237000,0,0,3.150003044,0,Early,No,300-400,2nd Quartile,Poor,26,2.806923077,Positive,Commuter,2,2,"Jackson/Vicksburg, MS",Mississippi,Retained
Male,Communications,Out of State,Yes,Single,Public,No,No,No,1975,237000,0,0,3.02567432,0,Standard,No,300-400,2nd Quartile,Good,30,2.78,Positive,Commuter,0,3,"Jackson/Vicksburg, MS",Mississippi,Not retained
Female,Liberal Arts & Sciences,Out of State,No,Single,Public,No,No,Yes,1975,237000,0,0,2.997528567,0,Standard,No,300-400,2nd Quartile,Good,31,2.618064516,Positive,On Campus,0,3,"Jackson/Vicksburg, MS",Mississippi,Not retained
Female,Liberal Arts & Sciences,Out of State,Yes,Single,Private,No,No,No,1975,237000,0,0,3.432938347,0,Early,No,400-500,1st Quartile,Good,24,3.215,Positive,On Campus,0,3,"Jackson/Vicksburg, MS",Mississippi,Not retained
Female,Communications,Out of State,Yes,Single,Private,Yes,Yes,No,1975,237000,0,0,3.813514717,0,Standard,No,500+,1st Quartile,Poor,29,2.996206897,Positive,Commuter,0,3,"Gulfport/Biloxi, MS",Mississippi,Retained
Male,Engineering,Out of State,Yes,Single,Private,Yes,Yes,Yes,1975,237000,0,0,3.434312102,0,Standard,No,< 100,1st Quartile,Good,24,3.01,Positive,Commuter,0,3,"Jackson/Vicksburg, MS",Mississippi,Retained
Female,Communications,Out of State,Yes,Single,Private,Yes,Yes,Yes,1975,237000,0,0,3.255708528,0,Early,No,< 100,1st Quartile,Good,28,3.009285714,Positive,On Campus,0,3,"Jackson/Vicksburg, MS",Mississippi,Retained
Female,Business,Out of State,Yes,Single,Private,Yes,Yes,No,1975,237000,0,0,3.462676382,1,Early,No,200-300,1st Quartile,Good,29,3.232068966,Positive,On Campus,2,3,"Jackson/Vicksburg, MS",Mississippi,Retained
Male,Liberal Arts & Sciences,Out of State,Yes,Single,Private,Yes,Yes,No,1975,237000,0,0,3.264445801,0,Early,No,400-500,1st Quartile,Poor,24,2.98,Negative,On Campus,0,3,"Jackson/Vicksburg, MS",Mississippi,Retained
Male,Communications,Out of State,Yes,Married,Public,Yes,Yes,Yes,1975,237000,0,0,2.955117533,0,Early,No,500+,2nd Quartile,Good,28,2.956428571,Negative,Off Campus,2,3,"Gulfport/Biloxi, MS",Mississippi,Retained
Female,Business,Out of State,Yes,Single,Public,Yes,Yes,No,1975,237000,0,0,3.524193493,0,Early,No,500+,1st Quartile,Poor,28,3.157142857,Negative,Commuter,0,4,"Gulfport/Biloxi, MS",Mississippi,Retained
Male,Communications,Out of State,Yes,Single,Private,No,No,No,1975,237000,0,0,3.074424384,0,Standard,No,300-400,2nd Quartile,Good,30,3.19,Positive,Commuter,0,5,"Jackson/Vicksburg, MS",Mississippi,Not retained
Female,Communications,Out of State,Yes,Single,Public,No,No,No,1975,237000,0,0,3.257517627,0,Standard,No,500+,1st Quartile,Poor,26,2.957692308,Negative,Off Campus,2,0,"Kansas City, MO",Missouri,Not retained
Male,Liberal Arts & Sciences,Out of State,Yes,Single,Public,Yes,Yes,No,1975,237000,0,0,2.991517915,0,Standard,No,300-400,2nd Quartile,Good,30,2.694666667,Positive,Commuter,0,0,"St. Louis, MO",Missouri,Not retained
Female,Business,Out of State,Yes,Single,Public,Yes,Yes,No,1975,237000,0,0,3.086397269,0,Standard,No,300-400,2nd Quartile,Good,28,3.017142857,Positive,On Campus,0,0,"St. Louis, MO",Missouri,Not retained
Female,Business,Out of State,Yes,Married,Private,Yes,Yes,No,1975,237000,0,0,3.439177228,0,Standard,No,200-300,1st Quartile,Good,30,2.89,Negative,Commuter,1,0,"Kansas City, MO",Missouri,Not retained
Female,Engineering,Out of State,Yes,Single,Private,Yes,Yes,No,1975,237000,0,0,3.453160931,1,Standard,No,500+,1st Quartile,Good,34,3.055,Negative,Commuter,0,0,"St. Louis, MO",Missouri,Not retained
Female,Business,Out of State,Yes,Married,Public,Yes,Yes,No,1975,237000,0,0,4.019784153,1,Standard,No,400-500,1st Quartile,Good,28,2.714285714,Positive,Commuter,2,0,"Branson, MO",Missouri,Not retained
Female,Communications,Out of State,Yes,Married,Public,No,No,No,1975,237000,0,0,3.049957773,0,Standard,No,400-500,2nd Quartile,Good,32,2.525625,Positive,Commuter,0,0,"Kansas City, MO",Missouri,Not retained
Female,Business,Out of State,Yes,Single,Public,Yes,Yes,No,1975,237000,0,0,2.822480013,0,Wait Listed,No,200-300,3rd Quartile,Poor,27,2.981111111,Negative,Off Campus,1,0,"St. Louis, MO",Missouri,Retained
Male,Business,Out of State,Yes,Single,Private,Yes,Yes,No,1975,237000,0,2,2.841176539,0,Wait Listed,No,500+,3rd Quartile,Poor,28,2.967857143,Negative,On Campus,0,0,"St. Louis, MO",Missouri,Retained
Male,Communications,Out of State,Yes,Single,Private,Yes,Yes,No,1975,237000,0,0,3.202275372,0,Standard,No,400-500,1st Quartile,Good,24,3.235,Negative,On Campus,0,0,"St. Louis, MO",Missouri,Retained
Male,Communications,Out of State,Yes,Single,Private,No,No,No,1975,237000,0,1,3.309669059,0,Standard,No,500+,1st Quartile,Good,30,2.665,Negative,On Campus,0,0,"Kansas City, MO",Missouri,Retained
Female,Liberal Arts & Sciences,Out of State,Yes,Single,Private,Yes,Yes,No,1975,237000,0,0,3.269463336,0,Standard,No,500+,1st Quartile,Poor,30,3.395,Negative,On Campus,2,0,"St. Louis, MO",Missouri,Retained
Male,Health Sciences,Out of State,Yes,Single,Private,Yes,Yes,No,1975,237000,0,0,3.645274603,0,Standard,No,200-300,1st Quartile,Good,30,2.985333333,Positive,On Campus,2,0,"Kansas City, MO",Missouri,Retained
Male,Education,Out of State,Yes,Single,Public,Yes,Yes,No,1975,237000,0,0,3.480286444,0,Standard,No,300-400,1st Quartile,Good,28,3.18,Positive,On Campus,2,0,"Kansas City, MO",Missouri,Retained
Male,Health Sciences,Out of State,No,Single,Private,Yes,Yes,No,1975,237000,0,0,3.797371217,1,Standard,No,500+,1st Quartile,Good,29,3.02,Positive,On Campus,0,0,"St. Louis, MO",Missouri,Retained
Male,Health Sciences,Out of State,Yes,Single,Public,Yes,Yes,No,1975,237000,0,0,3.400207804,0,Standard,No,200-300,1st Quartile,Good,29,2.87,Positive,Commuter,2,0,"Kansas City, MO",Missouri,Retained
Male,Liberal Arts & Sciences,Out of State,Yes,Single,Private,No,No,No,1975,237000,0,0,2.988295956,0,Standard,No,500+,2nd Quartile,Poor,32,2.973125,Negative,On Campus,3,0,"Kansas City, MO",Missouri,Retained
Female,Business,Out of State,Yes,Single,Private,Yes,Yes,No,1975,237000,0,0,3.053405435,0,Standard,No,400-500,2nd Quartile,Good,30,3.27,Positive,On Campus,2,0,"Kansas City, MO",Missouri,Retained
Male,Education,Out of State,Yes,Married,Public,No,No,No,1975,237000,0,0,2.964176057,0,Standard,No,500+,2nd Quartile,Good,30,2.95,Positive,Off Campus,2,0,"Kansas City, MO",Missouri,Retained
Female,Liberal Arts & Sciences,Out of State,Yes,Single,Private,No,No,No,1975,237000,0,0,3.117990002,0,Standard,No,500+,2nd Quartile,Good,29,3.343103448,Negative,Fraternity/Sorority House,2,0,"St. Louis, MO",Missouri,Retained
Female,Fine & Performing Arts,Out of State,No,Single,Private,Yes,Yes,No,1975,237000,0,0,3.027921217,0,Standard,No,100-200,2nd Quartile,Good,26,3.214615385,Positive,Commuter,2,0,"St. Louis, MO",Missouri,Retained
Male,Education,Out of State,Yes,Single,Public,Yes,Yes,No,1975,237000,0,0,3.204177952,0,Standard,No,400-500,1st Quartile,Good,30,3.33,Positive,Commuter,2,0,"St. Louis, MO",Missouri,Retained
Female,Business,Out of State,Yes,Single,Public,Yes,Yes,No,1975,237000,0,0,3.055630831,0,Standard,No,400-500,2nd Quartile,Good,33,3.303636364,Positive,On Campus,0,0,"St. Louis, MO",Missouri,Retained
Female,Liberal Arts & Sciences,Out of State,Yes,Single,Private,No,No,Yes,1975,237000,0,0,3.271057046,0,Standard,No,100-200,1st Quartile,Good,27,3.092222222,Positive,Commuter,0,0,"Kansas City, MO",Missouri,Retained
Male,Liberal Arts & Sciences,Out of State,Yes,Single,Private,Yes,No,No,1975,237000,0,0,2.883489713,0,Standard,No,200-300,3rd Quartile,Good,27,3.138888889,Positive,Commuter,0,0,"St. Louis, MO",Missouri,Retained
Male,Liberal Arts & Sciences,Out of State,Yes,Single,Public,Yes,Yes,No,1975,237000,0,0,3.601873875,0,Standard,No,< 100,1st Quartile,Poor,27,3.4,Positive,On Campus,0,0,"Kansas City, MO",Missouri,Retained
Female,Education,Out of State,Yes,Single,Private,No,No,No,1975,237000,0,0,3.048339721,0,Standard,No,300-400,2nd Quartile,Good,30,2.88,Positive,Fraternity/Sorority House,2,0,"St. Louis, MO",Missouri,Retained
Female,Engineering,Out of State,Yes,Single,Private,Yes,Yes,No,1975,237000,0,0,3.347634374,0,Standard,No,< 100,1st Quartile,Poor,28,2.896785714,Positive,On Campus,2,0,"St. Louis, MO",Missouri,Retained
Male,Engineering,Out of State,Yes,Single,Private,Yes,No,No,1975,237000,0,0,2.89730257,0,Standard,No,500+,3rd Quartile,Poor,28,3.325,Positive,On Campus,0,0,"St. Louis, MO",Missouri,Retained
Male,Liberal Arts & Sciences,Out of State,Yes,Single,Private,Yes,Yes,No,1975,237000,0,0,3.300063076,0,Standard,No,500+,1st Quartile,Good,28,3.031428571,Positive,On Campus,2,0,"Kansas City, MO",Missouri,Retained
Male,Education,Out of State,Yes,Single,Private,Yes,Yes,Yes,1975,237000,0,0,3.187578888,0,Standard,No,500+,2nd Quartile,Good,30,3.163333333,Positive,Off Campus,2,0,"Kansas City, MO",Missouri,Retained
Male,Liberal Arts & Sciences,Out of State,Yes,Divorced,Private,Yes,Yes,No,1975,237000,0,0,3.263062995,0,Standard,No,400-500,1st Quartile,Good,30,3.09,Positive,Commuter,2,0,"Kansas City, MO",Missouri,Retained
Female,Liberal Arts & Sciences,Out of State,Yes,Single,Public,No,No,No,1975,237000,0,0,3.183335859,0,Standard,No,500+,2nd Quartile,Good,25,2.8556,Positive,On Campus,2,0,"Kansas City, MO",Missouri,Retained
